category,@id,name,description,supersededBy,nameZh,descriptionZh,alternateName,wikidataName,wikidataUrl,wikipediaUrl,schemaorgUrl
property,http://cnschema.org/broadcastDisplayName,broadcastDisplayName,"The name displayed in the channel guide. For many US affiliates, it is the network name.",,广播频道名称,频道指南中显示的名称。 对于许多美国偶来说，就是网络名称。,,,,,http://schema.org/broadcastDisplayName
property,http://cnschema.org/broadcastOfEvent,broadcastOfEvent,The event being broadcast such as a sporting event or awards ceremony.,,广播频道播出的活动,正在播放的活动，如体育赛事或颁奖仪式。,,,,,http://schema.org/broadcastOfEvent
property,http://cnschema.org/broadcastServiceTier,broadcastServiceTier,The type of service required to have access to the channel (e.g. Standard or Premium).,,广播频道所属的服务级别,访问频道所需的服务类型（例如标准版或高级版）。,,,,,http://schema.org/broadcastServiceTier
property,http://cnschema.org/broadcastTimezone,broadcastTimezone,The timezone in ISO 8601 format for which the service bases its broadcasts,,广播频道所在的时区,广播服务所在的时区,,,,,http://schema.org/broadcastTimezone
property,http://cnschema.org/broadcaster,broadcaster,The organization owning or operating the broadcast service.,,广播频道的提供商,拥有或经营广播服务的组织。,,,,,http://schema.org/broadcaster
property,http://cnschema.org/broker,broker,"An entity that arranges for an exchange between a buyer and a seller. In most cases a broker never acquires or releases ownership of a product or service involved in an exchange. If it is not clear whether an entity is a broker, seller, or buyer, the latter two terms are preferred.",,经纪人,安排买方和卖方进行交易的实体。 大多数情况下，经纪人从未获取或发布交易所涉及的产品或服务的所有权。,,,,https://en.wikipedia.org/wiki/Broker,http://schema.org/broker
property,http://cnschema.org/browserRequirements,browserRequirements,"Specifies browser requirements in human-readable text. For example, 'requires HTML5 support'.",,浏览器要求,用可读文本指定的对浏览器的要求，如“需要对HTML5的支持”。,,,,,http://schema.org/browserRequirements
property,http://cnschema.org/busName,busName,The name of the bus (e.g. Bolt Express).,,公共汽车名称,公共汽车的名称。,公交车名称,,,,http://schema.org/busName
property,http://cnschema.org/busNumber,busNumber,The unique identifier for the bus.,,公共汽车编号,公共汽车的唯一标识。,公交车编号,,,,http://schema.org/busNumber
property,http://cnschema.org/businessFunction,businessFunction,"The business function (e.g. sell, lease, repair, dispose) of the offer or component of a bundle (TypeAndQuantityNode). The default is http://purl.org/goodrelations/v1#Sell.",,商业职能,商业职能，如销售，维修，储藏,,,,,http://schema.org/businessFunction
property,http://cnschema.org/buyer,buyer,A sub property of participant. The participant/person/organization that bought the object.,,买家,参与者属性的子属性。买东西的参与者、个人或者组织。,,,,https://en.wikipedia.org/wiki/Buyer,http://schema.org/buyer
property,http://cnschema.org/byArtist,byArtist,The artist that performed this album or recording.,,艺人,参演该专辑或MV的艺术家。,,,,,http://schema.org/byArtist
property,http://cnschema.org/calories,calories,The number of calories.,,卡路里,卡路里含量。,,,,https://en.wikipedia.org/wiki/Calorie,http://schema.org/calories
property,http://cnschema.org/candidate,candidate,A sub property of object. The candidate subject of this action.,,候选人,对象的子属性。该动作的候选人。,,candidate,https://www.wikidata.org/entity/P726,https://en.wikipedia.org/wiki/Candidate,http://schema.org/candidate
property,http://cnschema.org/caption,caption,The caption for this object.,,标题,特指图片和视频的标题,,media legend,http://www.wikidata.org/entity/P2096,https://en.wikipedia.org/wiki/Caption,http://schema.org/caption
property,http://cnschema.org/carbohydrateContent,carbohydrateContent,The number of grams of carbohydrates.,,碳水化合物含量,含碳水化合物的克数。,,,,,http://schema.org/carbohydrateContent
property,http://cnschema.org/cargoVolume,cargoVolume,"The available volume for cargo or luggage. For automobiles, this is usually the trunk volume. Typical unit code(s): LTR for liters, FTQ for cubic foot/feet Note: You can use minValue and maxValue to indicate ranges.",,汽车载货容量,通常指汽车后备箱的容积,,,,,http://schema.org/cargoVolume
property,http://cnschema.org/carrier,carrier,carrier' is an out-dated term indicating the 'provider' for parcel delivery and flights.,http://schema.org/provider,承运商,承运商是一个过时的术语，表示包裹运送和航班的“提供者”。,,,,,http://schema.org/carrier
property,http://cnschema.org/carrierRequirements,carrierRequirements,Specifies specific carrier(s) requirements for the application (e.g. an application may only work on a specific carrier network).,,运营商要求,指定应用程序的特定运营商要求（例如，应用程序可能仅在特定运营商网络上运行）。,,,,,http://schema.org/carrierRequirements
property,http://cnschema.org/ccRecipient,ccRecipient,A sub property of recipient. The recipient copied on a message.,,抄送,消息的抄送收信人，这些人的名字可以被其他收信人看到,,,,https://en.wikipedia.org/wiki/Carbon_copy,http://schema.org/ccRecipient
property,http://cnschema.org/catalog,catalog,A data catalog which contains this dataset.,http://schema.org/includedInDataCatalog,所属数据目录,包含此数据集的数据目录。,,catalog,http://www.wikidata.org/entity/P972,https://en.wikipedia.org/wiki/Catalog,http://schema.org/catalog
property,http://cnschema.org/catalogNumber,catalogNumber,The catalog number for the release.,,目录中的编号,发行的目录号。,,catalog code,http://www.wikidata.org/entity/P528,,http://schema.org/catalogNumber
property,http://cnschema.org/category,category,A category for the item. Greater signs or slashes can be used to informally indicate a category hierarchy.,,类别,该项的类别。,,,,,http://schema.org/category
property,http://cnschema.org/ccRecipient,ccRecipient,A sub property of recipient. The recipient copied on a message.,,抄送,消息的抄送收信人，这些人的名字可以被其他收信人看到,,,,https://en.wikipedia.org/wiki/Carbon_copy,http://schema.org/ccRecipient
property,http://cnschema.org/character,character,Fictional person connected with a creative work.,,人物角色,与该创造性作品有关的虚构人物。,,,,,http://schema.org/character
property,http://cnschema.org/characterAttribute,characterAttribute,"A piece of data that represents a particular aspect of a fictional character (skill, power, character points, advantage, disadvantage).",,人物角色属性,代表虚构角色特定方面（技能、力量、特征点、优势、劣势）的数据。,,,,,http://schema.org/characterAttribute
property,http://cnschema.org/characterName,characterName,"The name of a character played in some acting or performing role, i.e. in a PerformanceRole.",,人物角色名字,演出和剧目中演员所扮演的角色的名字,,,,,http://schema.org/characterName
property,http://cnschema.org/cheatCode,cheatCode,Cheat codes to the game.,,游戏作弊码,游戏中的作弊代码。,,,,,http://schema.org/cheatCode
property,http://cnschema.org/checkinTime,checkinTime,The earliest someone may check into a lodging establishment.,,入住时间,酒店的最早入住时间,,,,,http://schema.org/checkinTime
property,http://cnschema.org/checkoutTime,checkoutTime,The latest someone may check out of a lodging establishment.,,退房时间,酒店的最晚退房时间,,,,,http://schema.org/checkoutTime
property,http://cnschema.org/childMaxAge,childMaxAge,Maximal age of the child.,,最大儿童年龄,满足条件的儿童的最大年龄,,,,,http://schema.org/childMaxAge
property,http://cnschema.org/childMinAge,childMinAge,Minimal age of the child.,,最小儿童年龄,满足条件的儿童的最小年龄,,,,,http://schema.org/childMinAge
property,http://cnschema.org/children,children,A child of the person.,,子女,此人的孩子。,,child,http://www.wikidata.org/entity/P40,https://en.wikipedia.org/wiki/Children,http://schema.org/children
property,http://cnschema.org/cholesterolContent,cholesterolContent,The number of milligrams of cholesterol.,,胆固醇含量,含胆固醇的毫克数。,,,,,http://schema.org/cholesterolContent
property,http://cnschema.org/circle,circle,A circle is the circular region of a specified radius centered at a specified latitude and longitude. A circle is expressed as a pair followed by a radius in meters.,,圆形区域,圆是以某个指定经维度为中心指定长度为半径的区域。圆是由一对坐标加上以米为单位的半径来表示的。,,,,https://en.wikipedia.org/wiki/Circle,http://schema.org/circle
